id,text,user_name,user_location,sentiment,created,housemate
3572,Don't care as long as Kim stays but it'll be Coleen I expect #CBB,crowleyliam_,Bristol / Plymouth,NA,2017-01-20T21:25:04,No name
3573,She's a witch https://t.co/jp1GWorIMB,coupleBOOBS,Exit 31,NA,2017-01-20T21:52:42,No name
3574,"Just when I thought I couldn't like #cbbjamie any less,he puts 'friend' Coleen up for eviction!_Ÿ‘__Ÿè» Bianca didn't look too impressed!_Ÿ_” #cbb",Boyceyxxx,,NA,2017-01-20T21:31:44,No name
3575,RT @LukeKempner: Who we saving?! #CBB,kirstysjepic,Wakefield UK,NA,2017-01-20T21:25:06,No name
3576,Imagine Bear and Kim though _Ÿ˜__Ÿ˜‚_Ÿ˜‚ #CBB,mollymcgill_,Scotland,NA,2017-01-20T21:13:20,No name
3577,RT @AaronCGShore: Every 1 get voting and keep that little radgie @Chloe_GShore in the CBB house _Ÿ˜Å,jasmineenoble,,NA,2017-01-20T21:56:30,No name
3578,RT @mullied: If I could vote for the winner of @bbuk here in New Zealand It would be @Chloe_GShore such a crack up!! #CBB #cbbuk #cbbchloeâ€_,80Fedotev,California,NA,2017-01-20T21:38:13,No name
3579,#cbb #GetKimOut,ipkw,"London, UK",NA,2017-01-20T21:26:29,No name
3580,@planetjedward @MommaJedward feeling really nervous for you dudes xoxo #cbb #CBBJedward,LisaHafey,,NA,2017-01-20T21:11:42,No name
3582,"""I can't believe I've just farted in front of you"" _Ÿ˜‚ oh chloe _Ÿ˜‚ #cbb",CarrotTheBobby,Durham,NA,2017-01-20T21:38:37,No name
3583,Why have nominations only just been read out tonight when eviction is tonight? #cbb,MiSHsWilli,,NA,2017-01-20T21:23:56,No name
3584,"Friday's #CBB Part 1 9pm UK/4pm ET/1pm PT, then 1/2 hour break, then Part 2, then BOTS",hamsterwatch,SF Bay Area,NA,2017-01-20T20:50:33,No name
3585,When you need to get votes for your home girl Kim _Ÿ‘ _Ÿ’„ #CBB #grindr https://t.co/Buz0ksaY0t,JOSHUAL8L8,Wales,NA,2017-01-20T21:36:50,No name
3586,"RT @NathanHGShore: Please get Stacy out man, she's a divvy #cbb",taylaxnarsoy,la luna,NA,2017-01-20T21:52:31,No name
3588,Who's even up for eviction?? #celebritybigbrother #CBB,barrellie1991,South East ,NA,2017-01-20T21:18:28,No name
3589,RT @bbuk: Were you surprised by any of our button pushers? Reckon the right people are up for eviction? #CBB,ThisisTVForever,Borehamwood,NA,2017-01-20T22:06:45,No name
3590,Can't wait to see what colour of Matte Liquid Lipstick #cbbChloe will be wearing on tonight's ep of #CBB from her @ByChloeFerry range _Ÿ˜ç_Ÿ’‹âù__Ÿ’„_Ÿ‘„,Chloe_GShore,,NA,2017-01-20T20:47:23,No name
3591,"RT @ItsKimWoodburn: When your friends don't reply your message in the group chat. #CBB #CBBUK #CBBKim #KimWoodburn #howcleanisyourhouse htâ€_",kathrynandrewss,,NA,2017-01-20T22:18:33,No name
3592,Jedward remind me of Father Dougal #CBB _Ÿ˜‚,JemmaLouise_86,Spinners End,NA,2017-01-20T21:39:26,No name
3593,"Bianca's ""mum"" is gonna be fuming! #CBB",BB_Superfan,London,NA,2017-01-20T21:51:38,No name
3594,imagine actually spening money to SAVE Coleen... #CBB,laughermears,,NA,2017-01-20T21:59:38,No name
3595,#cbb actually think Stacy should go leave Kim in 4 the drama! Neither nice but Kim more entertaining with her madness !,BowReilly,London & Dublin,NA,2017-01-20T21:43:05,No name
3596,@DavidBeattie86 he's had it now she has claimed him! _Ÿ”ª_Ÿ—¡bunny  boiler alert #cbb,leehigg80,Newcastle UK,NA,2017-01-20T20:52:10,No name
3597,A COSMIC EYEFULL #CBB,supermally0,"England, United Kingdom",NA,2017-01-20T21:09:13,No name
3598,THIS IS IT #CBB,Lisa_Jepic17,UK,NA,2017-01-20T21:47:07,No name
3599,shame Stacy is not up for eviction tonight #CBB,raye_15,"wrexham, north wales",NA,2017-01-20T21:43:04,No name
3600,RT @bbuk: WOW! @CalumBest couldn't press that button fast enough! Would you have done the same and put Kim up for eviction?â€_ ,manyrobinson2,,NA,2017-01-20T22:18:38,No name
3601,RT @JedwardsUSAfan: Don't stop voting #TeamJedward we can do this keep it up till the lines close! #CBB,kirstysjepic,Wakefield UK,NA,2017-01-20T21:41:49,No name
3602,"RT @LiamNewnham: VOTE TO SAVE CHLOE!â˜_ï¸èLandline: 0902 044 24 16_Ÿ“±Mobile: 6 44 24 16EVERY SINGLE VOTE COUNTS! #CBBÂ Â  #CBBChloe",superdrug88,,NA,2017-01-20T22:20:30,No name
3603,#LipSyncBattle please get this rubbish off and get #cbb onASAP,cooksno7,"London, England",NA,2017-01-20T22:25:14,No name
3605,Delighted for #CBBCOLEEN She needed that #CBB,irishcaskettfan,Dublin,NA,2017-01-20T21:55:53,No name
3607,"RT @ChocMilkSheikh1: lol, Stacey relax you've only been here for 2 weeks, acting like you grew up with your housemates _Ÿ˜_ #CBB",hhhalimaa,,NA,2017-01-21T00:41:58,No name
3608,"RT @NathanHGShore: You'll get your pay check babe and be back to reality, stop going on like you've been to war for your home and country #â€_",kawary_,,NA,2017-01-21T00:42:06,No name
3609,Honestly seeing the twins' genuinely shocked faces when Jess and Kim picked them was the sweetest thing âù_âù_ #CBB #CBBJedward,Jedicatedmollyx,Planet Jedward ,NA,2017-01-21T00:42:09,No name
3610,I'm sure everyone tunes into #cbb every night to see the ever so exciting James Cosmo!,GMcgilloway,Manchester,NA,2017-01-21T00:42:30,No name
3611,RT @LeighBryan: Why do they keep sticking 'Nicole' next to Kim? GWARN NICOLE! Look at her! #CBB,The_Evil_Barbie, Hertfordshire,NA,2017-01-21T00:42:31,No name
3612,@JonPaulM90 #cbb,danielleliesel,"Cheshire, England",NA,2017-01-21T00:42:41,No name
3613,RT @ChicagoBluesBro: CBB Back in Black Tour- the spirit of the Blues Brothers Jump started for a new Generation. https://t.co/VyUBuE9Kgt,dg_sharpe,Twyford,NA,2017-01-21T00:42:41,No name
3615,RT @Aisleyne1: No. Jamie. No. that is just cringe &amp; so fake. What bloke uno whod say that in front of loads of people? He doth protest tooâ€_,BillysBack,,NA,2017-01-21T00:42:43,No name
3616,RT @bbuk: .@spencerpratt and @heidimontag have been cursed with #eternalnomination! Ooh. Happy about that? #CBB https://t.co/uMh5G1WWEW,prbIyprincess,fl,NA,2017-01-21T00:42:44,No name
3617,"I wonder what #CBBJamesC's reasons were...#cbb",WeeNeiller,Belfast,NA,2017-01-21T00:42:45,No name
3618,@bbuk omg that's made me so happy!!!!! Thank you!!!! #cbb _Ÿ‘Å,washo2001,stoke on trent,NA,2017-01-21T00:42:45,No name
3620,RT @TheAnujRadia: Yesss! I'm so glad James C has been granted eternal immunity! _Ÿ™è_Ÿè__Ÿ™Œ_Ÿè_ @bbuk #cbb,CBBTeamRavens,The WALL,NA,2017-01-21T00:42:54,No name
3622,chloe saiu do cbb :(,iorczinho,"SÃ£o Paulo, Brasil",NA,2017-01-21T00:42:59,No name
3623,What's the chances #cbbkim dropped this little word of advice to terrify #cbbjamesC into voting #CBBSpeidi before kâ€_ https://t.co/cbrou0jrxV,Spinglespot,,NA,2017-01-21T00:42:59,No name
3625,"I might fancy Callum, soon.#cbbCallum#cbb https://t.co/Xnkq9HmD4u",UKFreeNews,RC,NA,2017-01-21T00:43:08,No name
3626,look at this beautiful human My Man https://t.co/dIKhWsivLw,prbIyprincess,fl,NA,2017-01-21T00:43:09,No name
3627,I'm sure everyone tunes into #cbb every night to see the ever so exciting James Cosmo!,giveawaydiyo,United States,NA,2017-01-21T00:43:11,No name
3628,RT @chloekhanxxx: STOP RIGHT THERE @bbuk AND PUT @Chloe_GShore BACK IN PLEASE . INTERNAL ERROR . THANKS #CBB,CharlAnsell,UK,NA,2017-01-21T00:43:13,No name
3630,"CBB _Ÿè€:Gonzaga -13 (-110) _Ÿ’°Let's keep it rollin! Record (17-4-1)",ConorMcBettor,United States,NA,2017-01-21T00:43:30,No name
3631,I'm wet https://t.co/7B47iNFXAg,prbIyprincess,fl,NA,2017-01-21T00:43:31,No name
3634,"RT @bbuk: Gasp! Time for Radge Lass to fly on out of there, @Chloe_GShore has been evicted! RT to wave goodbye. #CBB https://t.co/R0MFxCZxqd",prbIyprincess,fl,NA,2017-01-21T00:43:36,No name
3635,RT @bbuk: Whoa there @CalumBest. _Ÿç‘ #CBB https://t.co/AtNEWsWBgb,prbIyprincess,fl,NA,2017-01-21T00:43:39,No name
3636,The latest The Paper Magnolia Daily! https://t.co/rXFCLGVCns Thanks to @PenguinBooksAus @bakespace @designledreview #cbb #inauguration,PaperMagnolia,Sydney,NA,2017-01-21T00:43:43,No name
3637,"RT @OK_Magazine: We know @MrJamesCosmo, we know #CBB https://t.co/8SsFogRRck",prbIyprincess,fl,NA,2017-01-21T00:43:48,No name
3638,RT @HausofDylan95: I think Speidi may survive Tuesday but if they don't step up they'll go in one of the two double evictions #CBB,devilsophie2,Bristol,NA,2017-01-21T00:43:50,No name
3639,RT @xEmmaBoo: The only nice ones in the house are John and Ed and for being nice they get no airtime?! #CBB #TeamJedward,lowkeydove,arkham ayslum,NA,2017-01-21T00:43:54,No name
3640,Not bitter at all is he? #cbb https://t.co/FG3xXcjqcQ,GlenPaddy,Cannock,NA,2017-01-21T00:43:57,No name
3641,Glad Kim's gets to shout &amp; scream at everyone for a while longer she's brilliant to watch #CBB,MitchellWebb85,Bristol England,NA,2017-01-21T00:44:10,No name
3642,"RT @AdoringGinaRio: Us last week: ""Ugh #CBB is so boring! We need some drama!""Kim Woodburn: https://t.co/bZJ1sUU6ll",prbIyprincess,fl,NA,2017-01-21T00:44:11,No name
3643,The house fucked up keeping the most boring geezer eternally safe _Ÿ˜´#CBB #CBBUK @BBUK,lehhgoDiego,,NA,2017-01-21T00:44:14,No name
3644,@MrJamesCosmo said it from the start that he'd get the final! Let's hope he can win _Ÿ’“âœŒ_Ÿè_ #cbb #jamesctowin,M0gara,Manchester ,NA,2017-01-21T00:44:17,No name
3645,_Ÿ˜” https://t.co/oe3paQgmA6,stargeordies,"SÃ£o Paulo, Brasil",NA,2017-01-21T00:44:19,No name
3646,Why wasn't emma showing chloe number ?? She was up for eviction ? #CBB,mikepriestley13,,NA,2017-01-21T00:44:21,No name
3647,RT @MrJamesCosmo: RT if you are on #TeamCosmo and wanting James to win #CBBJAMESC! #CBB https://t.co/ZnBqD5kU8C,MacaJGreen,York/Salford,NA,2017-01-21T00:44:22,No name
3648,All I want is the twins is to come before Jamie and Nicola and I'll be happy #cbb #CBBJedward,PlanetRacole,Western Sahara,NA,2017-01-21T00:44:28,No name
3649,"RT @The_JamesJordan: Just so you all know @MrJamesCosmo loves @spencerpratt and @heidimontag It was 100% nothing personal#CBB @bbuk",CChamley,,NA,2017-01-21T00:44:33,No name
3651,So the only entertainment in big brother @Chloe_GShore has been evicted. Ridiculous. #cbbuk,kazanekarim,"London, England",NA,2017-01-21T00:44:38,No name
3652,gutted Chloe's left cbb man,kirstyredmond_5,essex,NA,2017-01-21T00:44:49,No name
3653,True true.... but she cray cray _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ https://t.co/x8pCanBWn3,__Meishhh,United Kingdom,NA,2017-01-21T00:44:56,No name
3654,"RT @iamshanenolan: BOOOOOOM saved, most votes x i love you all #CBB",KimLovePink,Dunfermline Scotland,NA,2017-01-21T00:44:58,No name
3655,"RT @The_JamesJordan: YES YES YES @NolanColeen So happy for her, she really needed that#CBB @bbuk",KimLovePink,Dunfermline Scotland,NA,2017-01-21T00:45:03,No name
3656,"I don't get why James c is still in there, idec I'm watching an entertainment show. He's NOT entertainment, he's boring! #cbb",perrieedsxo,somewhere,NA,2017-01-21T00:45:07,No name
3657,"RT @ChocMilkSheikh1: lol, Stacey relax you've only been here for 2 weeks, acting like you grew up with your housemates _Ÿ˜_ #CBB",prbIyprincess,fl,NA,2017-01-21T00:45:08,No name
3658,RT @CamiLiModel: How is Stacy &amp; her wig not up for eviction? #CBB,Mari_Son13,United States,NA,2017-01-21T00:45:18,No name
3659,Why is Stacie so argumentative all the time?! It's exhausting #cbb,VickyEarls,Ireland/UK,NA,2017-01-21T00:45:20,No name
3660,RT @Clive_laddie: What's the attraction of watching Coleen Nolan puffing her way through cigarette after cigarette day after day? I don't gâ€_,prbIyprincess,fl,NA,2017-01-21T00:45:25,No name
3661,"#cbbuk once again, the most boring person is the one likely to win #cbbukjamesc",TekT1me,London ,NA,2017-01-21T00:45:25,No name
3662,RT @nancymayturner: Swear Bear had eternal nomination and still came away with da trophy_Ÿè† Speidi got this on lockdoohhhh _Ÿ‘Œ_Ÿè__Ÿ”¥ #CBB,kateemilyp97,"Ashington, England",NA,2017-01-21T00:45:26,No name
3663,Both are pretending to be other people. What's the point? https://t.co/xH36leo8GP,Nimble_Mango,,NA,2017-01-21T00:45:29,No name
3664,"RT @NathanHGShore: You'll get your pay check babe and be back to reality, stop going on like you've been to war for your home and country #â€_",prbIyprincess,fl,NA,2017-01-21T00:45:31,No name
3665,RT @bbuk: .@MrJamesCosmo is now immune from nominations until the final! RT to congratulate him. #CBB https://t.co/FjSGDGWfsE,Shazstar_11,,NA,2017-01-21T00:45:32,No name
3666,"RT @The_JamesJordan: Just so you all know @MrJamesCosmo loves @spencerpratt and @heidimontag It was 100% nothing personal#CBB @bbuk",prbIyprincess,fl,NA,2017-01-21T00:45:36,No name
3668,Id love to think #cbbkim dropped this word of advice to #cbbjamesC about voting for her in killer noms so he choseâ€_ https://t.co/0zJYVIVkht,Spinglespot,,NA,2017-01-21T00:45:40,No name
3669,The latest Die NetzWert Zeitung! https://t.co/WPIcegSlWH Thanks to @karl_popp @HydeBellagio @Freedomwalker77 #cbb #inauguration,Seitenritter,Berlin,NA,2017-01-21T00:45:42,No name
3670,RT @TVpsychologist: So pleased James C has eternal immunity. Such a decent man. But he bottled the eternal nom for Kim! #cbb,The_Evil_Barbie, Hertfordshire,NA,2017-01-21T00:45:58,No name
3672,"RT @iamshanenolan: I genuinely nearly cried , I'm such a melt.  X #cbb https://t.co/0DYkGyP4DI",KimLovePink,Dunfermline Scotland,NA,2017-01-21T00:46:05,No name
3674,RT @CBigBrotherUK: I'm sure I'm not the only one who's like this...  #CBB https://t.co/mlIsP50zSl,BreeLeahy99,East London,NA,2017-01-21T00:46:07,No name
3675,RT @CBigBrotherUK: I'm sure I'm not the only one who's like this...  #CBB https://t.co/mlIsP50zSl,gracieosullivan,,NA,2017-01-21T00:46:08,No name
3676,RT @bbuk: .@MrJamesCosmo is now immune from nominations until the final! RT to congratulate him. #CBB https://t.co/FjSGDGWfsE,Dani31J,United Kingdom,NA,2017-01-21T00:46:09,No name
3678,chloe saiu do cbb https://t.co/pZV6P6uRfB,dfnsca,,NA,2017-01-21T00:46:12,No name
3679,RT @bbbots_uk: JAMES C has received 'eternal immunity' and is now therefore guaranteed a place in the Celebrity Big Brother Final.â€_ ,benprice56,,NA,2017-01-21T00:46:14,No name
3680,Does anyone know where @EmmaWillis coat was from tonight?? Loved it!!! Great style as usual! #emmawillis #cbb,KaelaKeeg,IRE | NYC ,NA,2017-01-21T00:46:15,No name
3681,#FutVe El @Carabobo_FC igualÃ_ a uno con Leones en su amistoso de hoy. ContinÃºa la pretemporada del #Granate para elâ€_ https://t.co/e1b5iWrD1p,MagazineGolWeb,,NA,2017-01-21T00:46:25,No name
3682,Did Kim change her nomination half way through? #cbb,CHR1S_,"Thurrock, Essex.",NA,2017-01-21T00:46:25,No name
3683,RT @MrJamesCosmo: RT if you are on #TeamCosmo and wanting James to win #CBBJAMESC! #CBB https://t.co/ZnBqD5kU8C,Eamarie16,Ireland,NA,2017-01-21T00:46:28,No name
3684,"#CBb Jessica is absolutely right. pressing that button was a test of character and Stacy - ""Bye girl"" you failed...",Emmaline_123,Nowhere,NA,2017-01-21T00:46:35,No name
3685,"RT @GJ69: ""Don't you start Bitch!"" #CBB https://t.co/e0JDQ1md7q",bigbrothereplay,,NA,2017-01-21T00:46:35,No name
3686,RT @LeighBryan: FFS JAMES C! NOT SPEIDI!!! #CBB,The_Evil_Barbie, Hertfordshire,NA,2017-01-21T00:46:43,No name
3688,RT @Chloe_GShore: Had an amazing time love you all https://t.co/VPrCg9be3h,Ciars85,,NA,2017-01-21T00:46:44,No name
3689,Me and @Kerry_Mariee are gutted you went tonight @Chloe_GShore_Ÿ˜” You completed the house and now you've left_Ÿ˜© #cbb,BeccaLouise___,Manchester,NA,2017-01-21T00:46:44,No name
3690,RT @chloekhanxxx: STOP RIGHT THERE @bbuk AND PUT @Chloe_GShore BACK IN PLEASE . INTERNAL ERROR . THANKS #CBB,prbIyprincess,fl,NA,2017-01-21T00:46:53,No name
3691,RT @lookingforlewys: Coleen is saved and CHLOE GOES?! This show keeps getting worse and worse _Ÿ™„_Ÿ˜_ #cbb,prbIyprincess,fl,NA,2017-01-21T00:46:56,No name
3692,RT @Chloe_GShore: Had an amazing time love you all https://t.co/VPrCg9be3h,BeccaLouise___,Manchester,NA,2017-01-21T00:47:01,No name
3693,"If in doubt just mock Kim's lazy eye. #CBB #CelebrityBigBrother https://t.co/1UtkxJwX8n",TheShowOff85,"United Kingdom, Cardiff",NA,2017-01-21T00:47:03,No name
3694,RT @bigblagger: Kim has weighed in on the #Inauguration #CBB https://t.co/2Yc36JkeYR,NadaReghif,,NA,2017-01-21T00:47:03,No name
3695,Looks like #cbb has found it's Lady C. I wonder what goes on in some peoples heads _Ÿ™„. Hard to watch.,Megaan09x,Aberdeen,NA,2017-01-21T00:47:04,No name
3696,"#CBBColeen @CBBColeen Coleen is 1 of the nicest CBB housemate and unlike the disgusting misadrist ""slack"" women female supremicists",somelad81,Warrington,NA,2017-01-21T00:47:08,No name
3697,So in Jedwards world you have to have a single or an album out in order to argue with them?!? WTF!!! #CBB,TgLove_BB,Florida,NA,2017-01-21T00:47:12,No name
3698,HAHAHAHA https://t.co/nQWKkIRK2e,prbIyprincess,fl,NA,2017-01-21T00:47:14,No name
3699,RT @AmeliaLilyOffic: @Chloe_GShore is bloody class! Gutted she's out! Love her!! #cbb,BeccaLouise___,Manchester,NA,2017-01-21T00:47:17,No name
3700,RT @bigblagger: Kim has weighed in on the #Inauguration #CBB https://t.co/2Yc36JkeYR,TacticalArsene,"Everywhere, Nowhere",NA,2017-01-21T00:47:19,No name
3701,Er @BB_Superfan have you seen? Watch trailer. https://t.co/WQiGatKT4w #cbb #alumni,lightupvm,London,NA,2017-01-21T00:47:21,No name
3702,RT @MissGeorgiakx: WHATTTT JUST SEEN @Chloe_GShore has gone !! What happened?! She was amazing _Ÿ˜¢_Ÿ˜© someone fill me in #CBB,BeccaLouise___,Manchester,NA,2017-01-21T00:47:22,No name
3703,RT @1Napolitano: Kim Metalburn is horrid!! #CBB,_fan_gurll_,"Wales, United Kingdom",NA,2017-01-21T00:47:30,No name
3704,RT @bwecki0x: JAMES C TO WIN âù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸è #cbb,CBBTeamRavens,The WALL,NA,2017-01-21T00:47:32,No name
3705,Updated our #CBB Popularity Poll Graph - huge gains for some and mega losses for others... https://t.co/ZAgGjRSqYX,bbspy,Big Brother House,NA,2017-01-21T00:47:33,No name
3706,my legit favourite moment in the whole series https://t.co/9zUeFvvIHF,prbIyprincess,fl,NA,2017-01-21T00:47:36,No name
3707,RT @colonelkickhead: On the day Trump officially became US president...Coleen Nolan getting the most votes to stay on #CBB is still the strâ€_,PadgettAmy,Lincolnshire,NA,2017-01-21T00:47:37,No name
3708,"RT @MrShaneTelford: Even when she isn't the person arguing, Kim still manages to steal the show #cbb https://t.co/tGpcFskOTm",prbIyprincess,fl,NA,2017-01-21T00:47:41,No name
3709,RT @CharlottePWestX: #CBB I think James C is playing the best game out of all of them #CBBUK,CBBTeamRavens,The WALL,NA,2017-01-21T00:47:48,No name
3710,Fuck off tweeting about big brother and fuck off rt'ing this onto me you pair of sad cunts. Just fuck right off. https://t.co/hiFvwRYNFl,cambyfreespirit,wishy,NA,2017-01-21T00:47:59,No name
3711,"RT @JustLukeyA: I would rather have a boring lovely housemate over a fake, famewhore housemate #cbb @bbuk",The_Evil_Barbie, Hertfordshire,NA,2017-01-21T00:48:05,No name
3712,It has gotta be embarrassing for #CBBChloe to be voted out when all of her cast mates made it to the final and won_Ÿ˜‚_Ÿ‘€ #CBB,hollyllohehe,"England, United Kingdom",NA,2017-01-21T00:48:10,No name
3713,RT @CBigBrotherUK: I'm sure I'm not the only one who's like this...  #CBB https://t.co/mlIsP50zSl,tracobsivanx,â_£,NA,2017-01-21T00:48:11,No name
3714,RT @bbuk: Edwardâ€™s face! The shade! #CBB https://t.co/f5EPpIOYHR,prbIyprincess,fl,NA,2017-01-21T00:48:18,No name
3715,RT @pink_m1lk: #cbb #cbbkim I'm in tears https://t.co/DPALMIpbRg,Kevo_TT,,NA,2017-01-21T00:48:20,No name
3716,RT @MrJamesCosmo: RT if you are on #TeamCosmo and wanting James to win #CBBJAMESC! #CBB https://t.co/ZnBqD5kU8C,anniephillipss,,NA,2017-01-21T00:48:23,No name
